CustomerID,Recency,Monetary,Cluster
C2839191,59,20.0,0
C8741653,66,10.0,0
C3937459,66,1.98,0
C6334226,62,25.0,0
C2516157,62,20.0,0
C1114283,62,25.0,0
C7413777,62,10.0,0
C2110558,62,30.0,0
C4664222,63,10.0,0
C7130472,63,21.0,0
C4134281,63,30.0,0
C5411582,59,24.0,0
C5426685,59,51.0,0
C7535124,59,8.0,0
C5733481,59,60.0,0
C2812266,59,66.0,0
C2019355,59,45.0,0
C7810723,60,57.0,0
C5230365,60,25.0,0
C8634935,60,9.0,0
C8085974,60,50.0,0
C2233476,60,50.0,0
C1114915,60,30.0,0
C2260047,60,20.0,0
C8431769,60,50.0,0
C5224065,67,1.0,0
C5419477,67,2.0,0
C5624361,67,11.11,0
C9015790,62,26.0,0
C1136314,62,10.0,0
C6310174,62,20.0,0
C7341548,62,25.0,0
C5312937,62,10.0,0
C7314050,62,20.0,0
C7815580,59,20.0,0
C6042755,59,80.0,0
C3140519,59,10.0,0
C8531854,59,50.0,0
C7231044,59,50.0,0
C7033289,64,1.0,0
C1535033,59,20.0,0
C5040887,59,28.0,0
C2423241,60,10.0,0
C5617340,60,27.0,0
C6213463,60,30.0,0
C7912315,59,50.0,0
C4761934,60,1.57,0
C2816792,60,50.0,0
C5722133,61,5.05,0
C6384586,61,50.0,0
C6725246,61,28.0,0
C5328112,67,10.0,0
C5836623,67,10.0,0
C1719016,62,23.0,0
C2517127,62,42.95,0
C8823863,62,30.0,0
C8470765,62,21.0,0
C2841835,63,32.0,0
C4641359,63,5.0,0
C5829911,63,22.0,0
C6135087,64,14.1,0
C8727992,59,50.0,0
C3542113,64,10.0,0
C1138655,59,50.0,0
C7583128,59,50.0,0
C4199911,59,10.0,0
C8442519,59,40.0,0
C4927556,59,12.0,0
C8641614,59,44.0,0
C4533226,59,50.0,0
C5010565,61,50.0,0
C4832116,60,20.0,0
C2217856,61,50.0,0
C6721713,60,39.0,0
C1841337,59,50.0,0
C1721547,60,50.0,0
C6223873,60,12.0,0
C3716190,59,50.0,0
C4213888,59,65.0,0
C5679335,60,31.0,0
C2927790,60,44.0,0
C7014562,59,70.0,0
C1317174,66,5.4,0
C7528766,66,8.97,0
C7457543,62,1.0,0
C7126727,62,39.32,0
C2668456,62,40.0,0
C6735557,62,1.01,0
C2628020,62,10.0,0
C1121437,62,41.0,0
C1318188,63,31.0,0
C6013917,63,30.0,0
C2183534,63,25.0,0
C4738792,63,25.0,0
C4711077,63,20.0,0
C6647038,64,20.0,0
C6430177,64,8.0,0
C9095052,63,6.0,0
C6610153,64,25.0,0
C1164171,59,10.0,0
C4940874,59,50.0,0
C6833858,59,30.0,0
C5316230,59,1.0,0
C7829788,59,1.56,0
C3141141,59,27.0,0
C5918772,59,19.0,0
C3795524,59,1.0,0
C3836390,60,62.65,0
C5125962,61,50.0,0
C8933041,60,19.0,0
C6816477,59,25.0,0
C3439857,61,17.0,0
C7140884,61,41.0,0
C8716835,59,34.0,0
C3324171,60,50.0,0
C6039563,60,34.89,0
C4510341,59,8.0,0
C3170566,56,110.0,0
C2827714,67,5.0,0
C5234990,67,1.0,0
C4617826,62,30.0,0
C1597060,62,24.0,0
C8633117,62,37.0,0
C3910427,62,35.0,0
C7227640,63,1.0,0
C2579381,63,1.0,0
C1461532,64,20.0,0
C3942784,64,1.0,0
C7836250,63,10.0,0
C2126845,64,22.0,0
C8318331,64,25.0,0
C6334043,64,20.0,0
C8931443,64,9.0,0
C5828222,59,37.0,0
C6151311,64,16.0,0
C8128176,64,24.0,0
C8417957,59,26.0,0
C4510292,59,20.0,0
C2542972,60,50.0,0
C5228152,60,11.11,0
C2633657,61,30.0,0
C3013736,60,50.0,0
C7633984,59,1.01,0
C8911580,59,20.0,0
C2640451,59,50.0,0
C2636842,67,8.0,0
C5224945,66,15.0,0
C1883743,67,1.0,0
C6734663,62,20.0,0
C4727162,63,20.0,0
C6210062,63,20.0,0
C4132833,63,30.0,0
C1922449,59,50.0,0
C4576234,64,10.0,0
C5423662,59,60.0,0
C5327941,64,20.0,0
C3832048,59,70.0,0
C5233779,59,50.0,0
C4022319,59,50.0,0
C5636977,59,50.0,0
C4710977,56,100.0,0
C4532459,67,10.0,0
C6512780,66,6.0,0
C4368492,62,15.0,0
C1415859,63,25.0,0
C9032924,62,23.0,0
C6143848,63,20.0,0
C4686358,63,12.0,0
C6630147,64,10.0,0
C5834368,59,2.0,0
C4522171,59,50.0,0
C3531590,60,33.0,0
C5322882,59,50.0,0
C1936561,59,30.0,0
C2417389,61,6.0,0
C3336370,61,45.0,0
C1436034,59,58.0,0
C9070440,60,47.0,0
C8324915,59,50.0,0
C8111990,59,28.0,0
C5041035,60,36.0,0
C7016852,59,42.0,0
C5326740,59,50.0,0
C6432663,60,50.0,0
C1634838,66,3.0,0
C2562289,62,11.0,0
C5215513,62,10.0,0
C5235521,63,1.01,0
C8815339,63,9.15,0
C5172580,63,25.0,0
C1415433,64,3.0,0
C8530447,59,25.0,0
C8523916,64,25.0,0
C1525942,59,67.0,0
C7016449,60,50.0,0
C7017254,59,50.0,0
C5720741,61,50.0,0
C1332750,60,27.0,0
C6042089,60,50.0,0
C7210824,60,50.0,0
C8315237,59,75.0,0
C4430890,60,50.0,0
C1820954,66,2.0,0
C8551158,67,1.0,0
C1823952,62,19.0,0
C1812251,63,1.0,0
C7242314,63,30.0,0
C3714679,63,20.0,0
C2021624,64,27.0,0
C7316484,64,18.0,0
C2215280,64,1.0,0
C2038640,64,19.95,0
C6819084,59,50.0,0
C6414120,59,20.0,0
C5024013,59,60.0,0
C6042076,59,25.0,0
C7439475,59,50.0,0
C6245742,59,30.0,0
C3725161,59,64.0,0
C2331664,59,76.0,0
C1341052,66,1.0,0
C2020360,66,15.0,0
C6139290,67,10.0,0
C2110451,62,33.0,0
C6672144,62,30.0,0
C7110436,63,29.0,0
C1532034,63,25.0,0
C3131538,63,16.0,0
C8136050,64,20.0,0
C4939434,59,70.0,0
C1734441,59,82.0,0
C3812820,59,40.0,0
C5314212,64,5.0,0
C8680518,59,43.0,0
C5913267,59,25.0,0
C7239061,59,1.0,0
C1035842,59,50.0,0
C6819464,59,10.0,0
C8039954,59,52.3,0
C2717644,61,6.0,0
C4080488,61,33.0,0
C3918590,61,20.0,0
C4168416,60,60.0,0
C4417874,59,43.0,0
C7214571,59,20.0,0
C6918144,59,20.0,0
C7931992,60,34.0,0
C4638664,66,15.0,0
C6815732,62,37.0,0
C2025281,62,35.0,0
C5916928,62,36.0,0
C5520429,62,30.0,0
C3535422,62,20.0,0
C4722128,62,9.72,0
C7227492,63,25.0,0
C2679325,63,1.0,0
C3019118,63,3.52,0
C1722067,63,28.0,0
C8342538,59,26.0,0
C8097460,64,11.0,0
C2130934,60,2.0,0
C2115892,60,20.0,0
C5416328,60,56.0,0
C3054659,59,12.0,0
C7832834,60,40.0,0
C2456120,60,33.99,0
C5942174,60,30.0,0
C3529631,60,20.0,0
C2110117,66,15.0,0
C7718531,66,9.0,0
C5721826,67,1.0,0
C2192422,67,4.78,0
C6033843,62,30.0,0
C8318926,62,38.0,0
C2230470,62,21.0,0
C8122468,62,42.0,0
C5711831,63,1.0,0
C5098524,63,20.0,0
C1033758,63,24.0,0
C1024891,64,24.0,0
C5121242,59,17.0,0
C8634484,59,3.0,0
C6363551,59,80.0,0
C2142115,59,30.0,0
C4230441,60,50.0,0
C6412169,60,30.0,0
C4933570,61,50.0,0
C6268035,60,50.0,0
C2519752,59,50.0,0
C7255845,61,20.0,0
C5410821,61,45.0,0
C5210282,60,50.0,0
C3548468,59,30.0,0
C4181134,59,50.0,0
C2221241,60,36.0,0
C1831434,59,31.0,0
C5123477,60,45.0,0
C8128482,61,30.0,0
C8119145,59,10.66,0
C2919641,60,39.99,0
C7440713,66,10.0,0
C1393937,67,1.0,0
C5615932,62,30.0,0
C2216655,63,25.0,0
C5225289,63,25.0,0
C8523733,63,20.0,0
C2426914,64,16.02,0
C7216749,64,22.0,0
C8698470,63,10.0,0
C7684351,64,10.0,0
C4923929,59,50.0,0
C8792581,59,47.0,0
C8936462,59,50.0,0
C6274135,61,50.0,0
C5868653,60,44.0,0
C5642292,59,40.51,0
C2726244,60,60.0,0
C2015226,60,50.0,0
C2434030,60,55.0,0
C5839958,60,46.87,0
C2831141,61,50.0,0
C1721759,66,10.0,0
C2728720,66,13.45,0
C1536652,62,36.0,0
C2130188,63,30.0,0
C1610277,63,20.0,0
C4040520,64,24.0,0
C1771454,64,17.34,0
C5121778,59,29.0,0
C3115467,59,30.0,0
C7733829,64,25.0,0
C6036943,59,70.0,0
C3810075,59,10.0,0
C6518928,59,50.0,0
C7440235,60,19.0,0
C1120563,60,30.0,0
C4476525,60,29.0,0
C6959564,60,30.0,0
C1617542,60,19.0,0
C1546989,60,50.0,0
C3841646,60,29.0,0
C4513864,59,20.0,0
C4114877,61,50.0,0
C4570555,61,24.0,0
C3819143,60,50.0,0
C5177133,60,26.0,0
C8511685,60,52.0,0
C4579167,60,1.63,0
C6460188,60,60.0,0
C1932835,61,10.0,0
C7921817,66,13.44,0
C1814176,62,10.0,0
C7728478,67,5.6,0
C6610338,62,14.0,0
C3726816,62,10.0,0
C6029512,62,40.0,0
C5316934,64,20.0,0
C8514172,59,10.0,0
C5496081,59,50.0,0
C5710022,59,28.0,0
C3642731,59,25.0,0
C8628876,59,22.0,0
C2641138,59,50.0,0
C6957971,60,31.0,0
C3927384,60,30.0,0
C1442111,61,50.0,0
C6917273,60,30.0,0
C2524660,59,20.0,0
C6612929,60,60.0,0
C3317285,60,14.0,0
C7517537,59,50.0,0
C2722548,66,11.0,0
C8339574,66,11.0,0
C8512413,67,11.0,0
C3320966,67,2.78,0
C3623283,62,38.37,0
C2223429,62,20.0,0
C8833078,62,1.99,0
C2813825,62,30.0,0
C1428092,62,30.0,0
C2211524,63,5.0,0
C4932780,64,10.0,0
C6825084,64,10.0,0
C6168783,59,30.0,0
C8514218,64,15.0,0
C8030435,59,40.0,0
C8082617,59,1.0,0
C8939976,60,67.0,0
C3841858,60,28.0,0
C8050491,60,9.99,0
C3318861,59,50.0,0
C2739651,60,40.0,0
C1224146,60,40.0,0
C7211454,60,50.0,0
C8653787,60,50.0,0
C4723291,60,11.11,0
C6756142,59,44.0,0
C7053725,60,29.0,0
C8026743,66,9.0,0
C4727467,66,7.0,0
C8131883,66,1.0,0
C3429818,67,1.0,0
C4960043,62,18.0,0
C1419418,67,10.0,0
C3737669,62,25.0,0
C4597044,62,20.0,0
C1933184,63,26.0,0
C2636057,63,1.0,0
C8453484,64,20.0,0
C8282672,64,1.0,0
C3483435,64,7.0,0
C2852244,59,50.0,0
C2136162,64,19.0,0
C6228476,59,60.0,0
C8012031,59,70.0,0
C3474113,59,65.0,0
C2730047,59,57.0,0
C7620052,60,17.0,0
C8817763,60,50.0,0
C2995291,59,1.0,0
C3825651,60,57.0,0
C7613017,61,30.0,0
C8819055,66,6.0,0
C3721221,67,2.0,0
C3922238,62,22.0,0
C7857588,67,1.0,0
C3752983,62,2.77,0
C6411521,62,30.0,0
C2210283,62,10.0,0
C3834732,62,10.0,0
C7645145,63,24.0,0
C1931339,62,17.0,0
C6417784,63,17.0,0
C8828315,63,16.0,0
C5683632,64,24.0,0
C6010529,63,17.19,0
C7943532,64,25.0,0
C6347741,64,20.0,0
C4123732,59,56.0,0
C6314149,59,30.0,0
C3725811,59,75.0,0
C2722752,60,50.0,0
C4915241,60,50.0,0
C2111136,59,10.0,0
C6622440,60,2.0,0
C2261284,59,81.0,0
C7211756,60,60.0,0
C8048180,60,50.0,0
C5934642,60,31.0,0
C8842055,60,50.0,0
C4136471,61,20.0,0
C7384520,66,10.0,0
C7715486,66,1.0,0
C7226956,62,30.0,0
C4817949,62,20.0,0
C1069884,63,20.0,0
C1510321,63,30.0,0
C2210622,64,26.0,0
C7616317,64,20.0,0
C4337828,59,40.0,0
C6664260,64,10.0,0
C5911558,59,50.0,0
C5930146,59,20.0,0
C3192375,59,42.0,0
C2639163,60,15.0,0
C4438333,59,14.0,0
C7132354,60,10.0,0
C6530838,61,12.0,0
C7536085,60,47.0,0
C4639766,60,29.0,0
C1113475,60,20.0,0
C1839065,56,100.0,0
C6641517,56,69.0,0
C3657353,66,1.94,0
C5636671,67,10.0,0
C4225940,63,25.0,0
C1933865,63,33.63,0
C4113670,63,28.0,0
C4485634,63,30.0,0
C5140125,63,26.0,0
C3934456,64,12.0,0
C1341413,59,52.46,0
C8414153,59,16.0,0
C3125892,59,50.0,0
C4922457,59,22.0,0
C4213354,59,50.0,0
C5124668,59,50.0,0
C8832374,60,50.0,0
C7920442,61,48.0,0
C1367064,59,65.0,0
C6613334,60,50.0,0
C4519672,59,70.0,0
C3531755,60,39.0,0
C6826623,60,40.0,0
C5613574,61,44.0,0
C3836681,60,62.0,0
C6331565,60,65.0,0
C4414456,56,100.0,0
C8932641,56,44.0,0
C7330873,67,10.0,0
C8433438,62,0.95,0
C7333421,62,30.0,0
C2426538,63,28.0,0
C8217620,63,21.0,0
C4417739,63,20.0,0
C4130484,63,30.0,0
C5824360,64,10.0,0
C2827377,63,10.0,0
C5342428,63,29.0,0
C2314018,63,13.0,0
C4360950,64,11.0,0
C6320552,64,20.0,0
C3422956,59,1.0,0
C4917582,59,80.0,0
C3233615,59,30.0,0
C3742822,60,30.0,0
C4529444,60,4.25,0
C5129689,60,47.0,0
C3731319,60,50.0,0
C4526951,60,62.0,0
C2937046,59,80.0,0
C7610917,59,50.0,0
C6421668,61,30.0,0
C8279041,56,100.0,0
C2319946,56,100.0,0
C1319256,56,93.0,0
C7641640,56,10.0,0
C6518317,56,100.0,0
C8115427,61,20.0,0
C7534636,56,95.0,0
C3320770,56,60.0,0
C3567517,61,25.0,0
C5450059,56,50.0,0
C5012443,57,30.0,0
C3077630,56,100.0,0
C1524558,56,87.0,0
C5342055,58,19.0,0
C3219375,57,20.0,0
C1885434,57,130.0,0
C7192580,57,68.0,0
C4352359,57,50.0,0
C6619873,58,20.0,0
C5813877,57,30.0,0
C4749930,57,110.0,0
C8511315,58,100.0,0
C8220719,55,25.0,0
C6631224,58,100.0,0
C7331913,54,62.0,0
C8839122,58,100.0,0
C3386121,58,30.0,0
C4139088,54,1.0,0
C6714837,54,50.0,0
C8315338,54,176.47,0
C8931121,54,83.0,0
C3020513,54,50.0,0
C5320484,54,93.0,0
C2325688,54,70.0,0
C8429963,58,52.0,0
C3925735,58,60.0,0
C2159839,54,50.0,0
C2257770,54,115.0,0
C3525816,58,12.0,0
C6935527,54,152.1,0
C8832338,52,122.0,0
C6011923,54,28.0,0
C5723830,54,10.0,0
C8217844,52,50.0,0
C6816481,52,180.0,0
C6523453,52,48.0,0
C7113938,55,127.0,0
C1040933,55,50.0,0
C3835871,52,69.0,0
C7225526,52,50.0,0
C1816279,52,60.0,0
C5493472,52,100.0,0
C6396854,55,20.0,0
C7273242,52,100.0,0
C7516084,55,152.0,0
C8042128,52,20.0,0
C3531678,52,25.0,0
C4735829,55,137.0,0
C4834945,55,125.0,0
C6834626,52,30.0,0
C5821959,55,50.0,0
C2331233,54,100.0,0
C7840863,55,146.94,0
C6532740,53,1.4,0
C1011811,55,0.97,0
C7420572,53,30.0,0
C4721936,53,36.0,0
C5637337,53,10.0,0
C5571611,53,149.0,0
C4529459,53,80.0,0
C4313747,53,53.0,0
C6071158,52,80.0,0
C4214632,56,17.0,0
C8319792,61,30.0,0
C1217385,56,100.0,0
C3218466,61,50.0,0
C3023745,56,30.0,0
C3720463,61,49.0,0
C5124139,61,18.0,0
C6736629,56,100.0,0
C4429060,61,30.0,0
C4717633,61,20.0,0
C3097782,56,30.0,0
C8130891,56,20.0,0
C2356030,56,100.0,0
C7127012,61,50.0,0
C4525871,56,153.0,0
C1627957,56,10.0,0
C8240743,56,100.0,0
C5511987,57,28.0,0
C7127676,57,100.0,0
C5510568,58,10.0,0
C7419333,56,124.0,0
C6542762,56,85.0,0
C7527840,58,10.0,0
C4329241,57,20.52,0
C2112614,61,20.0,0
C3723625,57,79.0,0
C2829576,57,100.0,0
C6141736,57,65.0,0
C7465678,57,100.0,0
C5276734,57,100.0,0
C1658630,57,76.0,0
C2180368,56,146.0,0
C2946875,56,20.0,0
C8511730,57,100.0,0
C5210754,57,68.0,0
C8031444,55,147.0,0
C3729619,57,50.0,0
C5915838,54,1.0,0
C6825042,54,72.85,0
C6619024,54,30.0,0
C5024180,54,40.0,0
C2126623,54,26.0,0
C2390675,54,100.86,0
C4711221,54,122.0,0
C4692932,58,10.0,0
C9069049,54,30.0,0
C2036125,58,90.0,0
C6733611,54,100.0,0
C5897186,58,50.0,0
C7111863,58,4.74,0
C4339712,58,17.0,0
C7110687,58,100.0,0
C2630722,54,2.85,0
C2717027,58,20.0,0
C7936424,52,100.0,0
C2718650,54,169.0,0
C8028970,54,50.0,0
C5622654,52,150.0,0
C4527413,52,148.0,0
C7714092,55,30.0,0
C6914021,52,60.0,0
C6933975,55,38.0,0
C4912524,52,1.0,0
C3777037,52,10.0,0
C8332511,55,39.0,0
C7320049,55,50.0,0
C7683612,55,30.62,0
C3730652,55,177.0,0
C7830554,55,24.0,0
C7738640,55,15.0,0
C8311184,55,55.0,0
C2121122,55,25.0,0
C4419065,55,45.0,0
C4332980,53,100.72,0
C8419876,53,99.0,0
C2433711,53,39.0,0
C8353775,53,30.0,0
C7041127,53,165.0,0
C8464620,53,50.0,0
C4541544,53,168.0,0
C8413341,52,141.0,0
C3720611,53,100.0,0
C4222965,53,20.0,0
C6336183,52,75.0,0
C5120569,53,50.0,0
C2042036,52,60.0,0
C7636328,56,100.0,0
C2541053,61,30.0,0
C8211571,56,65.0,0
C4237613,56,155.44,0
C5590443,56,100.0,0
C1816172,56,115.71,0
C6939450,56,100.0,0
C7623282,61,47.0,0
C6990812,61,50.0,0
C4437066,56,50.0,0
C5137527,56,23.0,0
C6939933,56,68.0,0
C2441030,56,1.0,0
C1829913,56,30.0,0
C1111880,56,100.0,0
C1542284,61,16.0,0
C2638778,57,50.0,0
C6738159,56,50.0,0
C5328227,58,69.0,0
C5917464,57,100.0,0
C7627577,57,92.0,0
C6711673,57,10.0,0
C2649487,57,26.0,0
C7523812,57,50.0,0
C4837048,57,81.0,0
C1933766,58,50.0,0
C6940379,57,50.0,0
C6336162,57,30.0,0
C1542973,58,10.0,0
C4741262,57,100.0,0
C2731850,57,40.0,0
C3451740,55,100.0,0
C4132720,55,45.0,0
C6319181,54,100.0,0
C7536433,54,1.0,0
C7716692,58,46.0,0
C8840422,54,183.0,0
C1842437,54,1.99,0
C8561182,54,86.32,0
C7027190,54,100.0,0
C4778267,54,100.0,0
C2835443,54,30.0,0
C6323315,54,110.0,0
C6518219,54,30.0,0
C7719733,54,20.0,0
C2539838,54,115.0,0
C1422543,54,120.0,0
C5028266,54,100.0,0
C4533571,54,98.0,0
C1716658,54,44.0,0
C3821716,58,38.0,0
C5633564,58,50.0,0
C5947732,58,100.0,0
C8511258,58,42.0,0
C5718114,54,180.0,0
C3731364,54,90.0,0
C7221990,52,78.79,0
C1226087,52,10.0,0
C7535657,58,5.3,0
C3121418,58,1.31,0
C1534517,52,72.81,0
C3842078,52,32.0,0
C7613370,52,155.0,0
C5776245,52,58.65,0
C8816420,55,33.0,0
C1930323,55,38.0,0
C4622911,55,3.97,0
C1311613,55,90.0,0
C1111618,55,160.0,0
C6138947,55,90.0,0
C8740215,55,160.0,0
C6729379,55,150.0,0
C6220778,55,10.35,0
C1115972,55,130.0,0
C5314026,53,176.0,0
C1738264,55,100.0,0
C6885174,55,50.0,0
C4615839,54,10.0,0
C5923611,53,137.0,0
C1425030,55,105.45,0
C2588684,53,152.9,0
C3324773,53,31.0,0
C3734630,52,117.91,0
C1538014,52,50.0,0
C7642031,52,140.0,0
C7624342,52,140.0,0
C4026021,52,148.0,0
C7439446,52,115.0,0
C3724520,52,2.0,0
C4238658,56,5.0,0
C6257383,56,128.72,0
C2718785,56,50.0,0
C2028756,56,32.67,0
C8811234,56,77.0,0
C2996961,61,1.0,0
C3041643,56,100.0,0
C7071816,60,20.0,0
C4220633,56,100.0,0
C5027340,57,85.81,0
C8218464,60,50.0,0
C1416170,57,1.0,0
C1733036,56,150.0,0
C1629969,57,125.0,0
C2616118,58,10.0,0
C1941929,57,100.0,0
C8842958,58,100.0,0
C1989225,57,63.0,0
C6428422,57,35.0,0
C3940915,58,85.0,0
C1927940,58,30.0,0
C5026470,57,35.0,0
C7638752,57,100.0,0
C7433983,57,70.0,0
C5241239,57,100.0,0
C2215473,56,3.0,0
C2240556,54,25.0,0
C5626350,58,100.0,0
C9012340,56,147.0,0
C8026930,58,50.0,0
C2137367,58,100.0,0
C3115667,54,100.0,0
C7318755,55,50.0,0
C4527374,54,10.0,0
C3641044,54,30.0,0
C7219160,54,100.0,0
C5118512,54,100.0,0
C8942943,54,87.0,0
C4872858,54,27.0,0
C2569246,54,25.0,0
C3012050,54,100.0,0
C1538262,54,11.0,0
C4086159,54,1.0,0
C2715327,58,25.11,0
C4227625,54,10.0,0
C5840873,58,15.0,0
C3732052,58,70.0,0
C7275062,58,50.0,0
C7933642,52,110.0,0
C3823518,54,1.0,0
C1640922,54,26.0,0
C6559132,52,20.0,0
C1340176,52,100.0,0
C4230229,52,94.0,0
C8322586,52,1.0,0
C1925031,55,175.0,0
C7171817,55,20.0,0
C3435162,55,80.0,0
C6312150,55,37.0,0
C8128980,52,160.0,0
C8429645,52,12.0,0
C3836851,52,24.0,0
C6422511,52,55.0,0
C1338884,52,100.0,0
C3119554,52,107.88,0
C3923936,55,170.0,0
C1628469,52,25.0,0
C1838164,52,50.0,0
C5236483,52,30.0,0
C1129225,55,70.0,0
C3415616,55,150.0,0
C3028353,55,10.0,0
C3625550,52,50.0,0
C1712977,52,110.0,0
C6322663,53,70.0,0
C2021548,53,116.0,0
C7136140,53,50.0,0
C7615354,52,6.0,0
C1416945,53,50.0,0
C7610643,53,100.0,0
C3311887,53,51.0,0
C5335235,53,100.0,0
C2033182,52,100.0,0
C3450786,53,100.0,0
C3751836,53,147.0,0
C5344291,52,150.0,0
C5531763,53,170.0,0
C7592777,52,100.0,0
C6513789,52,180.0,0
C5640818,53,20.0,0
C4927082,52,50.0,0
C7018341,56,25.0,0
C6530978,56,84.35,0
C2236047,56,86.0,0
C5016456,56,50.0,0
C2924643,61,50.0,0
C2418122,56,153.0,0
C1130237,56,118.1,0
C7452249,56,24.0,0
C7124827,56,23.0,0
C4916531,61,1.0,0
C8757314,61,15.85,0
C1292130,56,75.0,0
C8934382,56,65.0,0
C7666021,56,100.0,0
C7224475,56,150.0,0
C3223482,61,2.0,0
C2292127,56,50.0,0
C2634045,56,150.0,0
C4515369,61,26.95,0
C1923783,56,99.0,0
C4018869,61,49.0,0
C7931765,56,47.0,0
C3514829,58,50.0,0
C4716812,56,125.0,0
C6237111,57,20.0,0
C8267526,56,16.41,0
C2636121,58,100.0,0
C5621882,58,100.0,0
C6677579,57,122.0,0
C7721046,58,50.0,0
C1385340,58,20.0,0
C3886548,57,89.0,0
C4820724,57,125.0,0
C6133911,57,100.0,0
C5640145,57,131.0,0
C5644342,58,46.0,0
C8226291,55,30.0,0
C3520150,57,51.0,0
C4334220,55,90.0,0
C4117517,54,60.0,0
C5632663,54,50.0,0
C5020940,55,115.0,0
C1228330,58,11.0,0
C7539829,54,42.94,0
C4883191,54,84.0,0
C5511550,54,160.0,0
C2045547,54,177.0,0
C1032254,54,100.0,0
C1113882,54,13.0,0
C3788545,54,30.0,0
C8522671,58,45.0,0
C6124455,54,185.0,0
C5327835,54,50.0,0
C2618266,55,134.0,0
C5629874,52,160.0,0
C6724511,52,38.0,0
C5529363,55,145.0,0
C7515064,55,150.0,0
C7012368,55,46.0,0
C8817538,52,115.54,0
C8442446,53,25.0,0
C6218864,52,147.0,0
C7438254,53,160.0,0
C5035350,53,65.0,0
C7631520,53,100.0,0
C4732352,53,150.0,0
C7818787,53,30.0,0
C2536536,53,35.0,0
C7034544,53,100.0,0
C7827732,53,50.0,0
C4532616,53,160.0,0
C6528516,53,75.0,0
C3134215,52,156.41,0
C1330357,56,1.0,0
C6652953,56,67.0,0
C5416513,61,10.0,0
C6479287,56,82.0,0
C4329382,61,30.0,0
C2234425,56,145.0,0
C8415448,56,160.0,0
C8019532,61,50.0,0
C7118549,56,60.0,0
C2977467,56,99.96,0
C6224020,56,100.0,0
C2438854,57,100.0,0
C7040676,56,128.0,0
C4624411,56,84.0,0
C1192837,58,100.0,0
C1242070,57,99.0,0
C6738384,57,87.0,0
C5321382,56,50.0,0
C9034343,57,110.0,0
C4021029,57,5.0,0
C3229856,57,30.0,0
C6713417,57,10.0,0
C6024489,57,44.0,0
C6522844,57,130.0,0
C6015944,58,50.0,0
C1323636,57,94.0,0
C7620719,54,2.87,0
C5836554,54,17.0,0
C3141446,54,40.0,0
C3450523,54,100.0,0
C5836829,54,39.0,0
C2032952,54,96.0,0
C1215137,54,23.0,0
C2936120,54,60.0,0
C7241689,58,86.0,0
C2220831,58,76.0,0
C1217588,54,25.0,0
C2324637,58,100.0,0
C5528759,58,33.0,0
C3117122,58,32.0,0
C5329932,58,26.0,0
C5719940,52,126.0,0
C8141750,55,35.0,0
C8270372,52,40.0,0
C2115822,55,30.0,0
C7920684,52,107.93,0
C3225066,52,150.0,0
C3934780,55,51.4,0
C3331823,52,20.0,0
C5524546,52,50.0,0
C7727012,55,31.22,0
C4316538,52,18.34,0
C1618164,52,102.0,0
C7821320,52,100.0,0
C4811361,52,20.0,0
C4438640,52,50.0,0
C6423677,52,20.0,0
C8424423,55,10.0,0
C2035363,55,35.0,0
C6240031,55,26.0,0
C2112665,55,50.0,0
C5522864,52,50.0,0
C1330622,55,150.0,0
C5521660,55,134.0,0
C8313490,53,44.0,0
C7367168,52,50.0,0
C2667129,52,50.0,0
C6424386,53,100.0,0
C3714056,53,13.0,0
C8791531,53,50.0,0
C3322962,53,90.0,0
C2525536,52,154.0,0
C2312115,53,19.0,0
C5441820,52,169.0,0
C6612936,53,35.0,0
C3314590,56,127.0,0
C7323215,59,50.0,0
C3942011,56,34.0,0
C1315245,56,25.0,0
C3898381,61,50.0,0
C6840185,61,29.0,0
C7027246,56,104.0,0
C3613123,56,128.56,0
C1290885,61,50.0,0
C2231238,61,14.0,0
C8640550,61,50.0,0
C8919338,61,20.0,0
C7538139,56,153.0,0
C6979952,56,10.0,0
C1112187,56,100.0,0
C2457472,56,150.0,0
C2414892,56,120.0,0
C2319080,56,100.0,0
C5624220,56,20.0,0
C7333435,58,69.0,0
C5722841,56,50.0,0
C3397884,57,24.0,0
C1839691,58,50.0,0
C1615015,57,50.0,0
C6840280,57,20.0,0
C2312031,57,110.0,0
C5413276,55,80.0,0
C7525835,61,19.0,0
C7514920,54,121.0,0
C8191990,54,100.87,0
C5716725,54,115.0,0
C1634022,54,137.09,0
C7031322,54,50.0,0
C1226942,54,30.0,0
C1539729,54,50.0,0
C7715086,54,150.0,0
C2621439,58,1.31,0
C5835268,58,50.0,0
C6211832,58,50.0,0
C7015975,58,99.0,0
C4127060,58,20.0,0
C5667459,58,49.0,0
C5048285,58,100.0,0
C8826549,52,25.0,0
C9040176,52,100.0,0
C5034788,54,117.0,0
C3448047,52,65.0,0
C7637360,55,100.0,0
C4831942,52,2.62,0
C8179321,55,148.0,0
C8627083,52,20.0,0
C3440052,52,74.0,0
C1421448,52,156.12,0
C5524216,52,39.0,0
C5432447,55,95.0,0
C4217649,52,50.0,0
C5774831,52,18.0,0
C5715327,55,49.0,0
C7354133,52,30.0,0
C3171438,52,80.0,0
C2318374,55,150.0,0
C7436466,55,160.0,0
C6728546,55,150.0,0
C3691148,55,145.75,0
C3826915,52,100.0,0
C4490929,55,178.0,0
